33.2340839,33.27176417,32.80427211,32.82172109,32.95268934
32.75448073,33.25602948,33.10302494,32.85278685,32.30318594
32.63902268,33.80552608,33.7733424,33.40396145,32.97211338
32.63902268,33.80552608,33.7733424,33.40396145,32.97211338
31.60280045,32.65204308,32.52751927,32.15480272,31.65566213
31.74181859,32.70636735,32.38578231,31.71532653,31.17650794
32.08467347,32.36940363,31.89626304,31.46073923,30.83784127
32.00024943,32.57859184,31.93094785,31.41220181,30.73393878
31.05158503,32.02311791,31.37377098,30.89582313,30.15890023
33.2581678,33.85075964,33.65678231,33.3221542,33.14395238
31.39740363,31.95861678,31.26756236,30.79696825,29.96966213
33.83904762,34.61924943,34.54128571,34.35564399,33.89124717
33.86834694,34.7125941,34.61919955,34.37750794,33.95766213
33.79796372,34.70465079,34.63360544,34.38119955,33.94160317
33.84135147,34.69582993,34.65097052,34.40557823,33.91364399
31.35946712,32.04555102,31.28833333,30.94246259,30.13580952
31.20474376,31.70756689,30.67576417,30.85314739,30.23720862
31.57893197,32.42162812,31.52638095,32.0418458,31.2558254
31.81097959,33.43324263,32.6814059,33.27346939,32.35937188
31.92204989,34.19540363,34.08553288,33.68303175,32.32562585
31.65202041,34.28577551,34.5484059,33.54070068,31.84728345
