35.034347,34.05178549,34.04282019,33.77444479,33.60229653
35.3301388,34.63048265,34.62899685,34.67804416,34.5107918
35.81541956,35.29009148,35.31873502,35.30894322,34.93424921
36.45764669,36.06254574,36.07082019,35.95990536,35.63617035
36.20545426,35.94213249,35.98918927,35.79954574,35.65304732
36.25695584,35.90210095,35.93116719,35.79441009,35.42914826
36.80136961,36.22388328,36.41213565,36.25649842,36.46718367
36.44937642,36.17009464,36.13746057,36.01776972,36.04682993
36.45369615,36.18949527,36.19023975,36.11275394,36.14318367
36.99298413,36.63172871,36.67999369,36.63973502,36.74096372
35.44114966,34.61160252,34.67968454,34.68541956,34.72563039
36.81365079,36.30153312,36.20202839,36.29783596,36.36986621
36.93764172,36.45210095,36.41798738,36.38011356,36.52960317
36.87189116,36.48144795,36.4644511,36.46589905,36.55780952
37.09891383,36.529,36.65511987,36.59469401,36.7771542
36.812678,36.07941325,36.02037855,36.0677918,36.21607483
37.3856644,37.08637539,37.03273502,36.91485804,36.94228345
36.99740816,36.52443218,36.46268454,36.42343533,36.45539456
36.68046259,36.13714196,35.84970662,35.84669716,35.91399093
36.73621315,36.18850158,36.03714511,35.92078233,36.05563265
36.80129932,36.27302839,36.32530599,36.39240694,36.41043311
