34.66621315,33.86055102,34.44147619,34.67529705,34.41745578
34.47415193,34.03012698,34.24732653,34.63406576,33.7286576
34.38491383,34.09454195,34.07399773,34.08852608,33.22636508
35.32270748,35.19241497,35.02668481,35.16054649,34.5258254
35.15202268,35.09551927,34.97840816,34.9084195,34.03290703
34.75491837,35.0584195,34.89156009,35.23480499,35.39218821
35.35288209,35.42263492,35.35810658,35.32973696,34.85093651
35.36387755,35.366,35.24551927,35.25685941,34.85828118
35.08933333,35.11628345,35.11594331,34.98090023,34.12629932
35.33918367,35.30893651,35.32305669,35.44439683,35.14797506
34.4546576,33.77913152,33.87022902,34.07775737,34.00272562
35.48174376,35.36657823,35.20968254,35.25089116,35.26022449
35.61315646,35.54365986,35.60831066,35.8443356,35.42952381
36.30564172,36.08168481,36.04605669,36.30353968,36.06111791
36.38395918,36.3075737,36.24751701,36.53089796,36.11012245
35.76687982,35.77310204,35.80443537,36.12644898,35.32744898
35.95024263,35.7947415,35.74643991,36.22496825,35.38044671
35.26313152,35.16205215,35.13227438,35.65981406,34.84275283
34.99045805,34.98420181,35.083678,35.59075737,34.70368481
35.12210431,35.10004762,35.20431293,35.64186395,34.87537188
35.51392063,35.46984807,35.45512472,35.64173696,35.36469388
