33.71138322,32.93098413,32.74137868,32.83607029,32.99901814
33.76682993,33.10584354,33.03951927,32.86771655,32.7059093
34.31391837,33.83709524,33.88523583,33.88791156,33.37687755
34.31391837,33.83709524,33.88523583,33.88791156,33.37687755
33.21560317,32.63912018,32.8839932,32.89338549,32.28977324
33.18936961,32.93161905,32.804161,32.61394785,31.67565079
33.54985714,32.70591837,32.63922902,32.11006576,31.46137415
33.97470975,33.0033288,32.67531066,32.08869615,31.65094558
33.26933787,32.4428458,32.14393424,31.60373243,31.20663265
33.8840839,33.56275283,33.40818594,33.21037188,33.36973469
32.82342177,32.37546259,32.06402948,31.83689796,31.33498186
34.62396825,34.20806122,34.29590023,33.81212018,34.65413605
34.57524717,34.3949093,34.39753515,33.9135737,34.51027664
34.63393197,34.40274376,34.46360771,33.94445351,34.61076871
34.66911791,34.3713356,34.53737868,34.08951247,34.76995692
33.30842177,32.16912925,32.44701134,32.03977551,30.89727211
32.88861224,31.91384354,32.13731746,32.83327438,31.42435828
33.22719274,32.25229478,32.35659184,32.91133787,31.72359637
33.32875283,32.96366213,33.1113356,32.8393288,32.07285488
33.96421088,33.9719229,34.10600907,33.50981859,32.89259184
34.26536281,34.21649433,34.53609977,33.88238322,32.97259184
