12,1,1,0,33.97611135,3.283917254
12,1,2,0,31.88249245,3.563779309
12,1,3,0,32.60906691,3.996237859
12,1,4,0,33.25841557,3.659862342
12,1,5,0,31.74658659,3.532815631
12,1,6,0,30.21273468,3.065679731
12,1,7,0,28.96876058,2.299183073
12,1,8,0,29.01223324,2.46846437
12,1,9,0,28.41745543,1.944848228
12,1,10,0,29.87546379,2.771895167
12,1,11,0,28.52453128,3.211150052
12,1,12,0,30.91466341,2.199911974
12,1,13,0,28.96092245,3.33094591
12,1,14,0,31.07531279,3.302080645
12,1,15,0,30.12663013,2.560825714
12,0,16,0,34.4158986,3.161568935
12,0,17,0,32.54532025,4.080964699
12,0,18,0,32.74054483,3.938392837
12,0,19,0,34.19983837,3.536345474
12,0,20,0,32.11949695,3.542030709
12,0,21,0,30.54150263,2.675747001
12,0,22,0,30.20625,2.565115944
12,0,23,0,30.06998998,2.259821261
12,0,24,0,30.43448303,2.689903064
12,0,25,0,30.46858834,2.783048509
12,0,26,0,28.74117709,3.168847027
12,0,27,0,30.9832778,3.776753067
12,0,28,0,28.86461227,4.15075467
12,0,29,0,30.91100766,3.239640748
12,0,30,0,29.33227026,3.287812421
12,1,1,1,31.58503761,3.845412102
12,1,2,1,31.58503761,3.845412102
12,1,3,1,32.44072254,3.668950591
12,1,4,1,33.19100723,3.549514103
12,1,5,1,32.20006779,3.870274217
12,1,6,1,30.21676695,3.535487855
12,1,7,1,28.91036101,2.810777234
12,1,8,1,29.03416216,2.205780257
12,1,9,1,28.65275927,1.556643835
12,1,10,1,29.60410215,2.476940596
12,1,11,1,27.71292289,2.484973942
12,1,12,1,30.34055151,2.896114241
12,1,13,1,27.73788136,2.473381825
12,1,14,1,31.01484224,2.969244312
12,1,15,1,29.2114345,2.473897089
12,0,16,1,34.22209632,2.767200762
12,0,17,1,32.24869227,3.881704471
12,0,18,1,32.44781189,3.813548045
12,0,19,1,33.99404268,3.102485776
12,0,20,1,32.321385,3.860329844
12,0,21,1,30.57373337,3.860329844
12,0,22,1,30.21045973,1.62728522
12,0,23,1,29.71220593,1.350963383
12,0,24,1,29.42899861,1.50926664
12,0,25,1,30.19555458,2.334083021
12,0,26,1,28.69437438,3.406397482
12,0,27,1,30.46528308,3.024842606
12,0,28,1,27.98759583,3.601671069
12,0,29,1,30.20147712,2.226447582
12,0,30,1,28.70540953,3.427197048
12,1,1,2,32.35753286,3.322056873
12,1,2,2,32.35753286,3.322056873
12,1,3,2,33.23987715,4.172962838
12,1,4,2,33.60766849,3.477428988
12,1,5,2,32.97346612,3.307643109
12,1,6,2,31.41654982,2.535160464
12,1,7,2,30.49594521,2.360248057
12,1,8,2,29.4334036,1.855528944
12,1,9,2,29.44236839,2.413372271
12,1,10,2,30.43482687,3.225905472
12,1,11,2,29.62167342,2.907700628
12,1,12,2,30.73635971,2.655834675
12,1,13,2,29.96083137,3.253618934
12,1,14,2,32.04549717,3.219376439
12,1,15,2,33.18721787,3.208659449
12,0,16,2,34.22740621,2.70275912
12,0,17,2,32.64412287,3.528004245
12,0,18,2,33.64930462,3.540261257
12,0,19,2,34.54962024,3.313678396
12,0,20,2,32.59772442,3.396387232
12,0,21,2,30.92966476,1.890255724
12,0,22,2,31.32264716,2.576460975
12,0,23,2,30.08778476,1.620445106
12,0,24,2,30.01289747,2.050548211
12,0,25,2,30.59169674,2.227184789
12,0,26,2,29.75595574,1.566537792
12,0,27,2,31.73282995,3.989052112
12,0,28,2,30.49354131,3.508979322
12,0,29,2,31.73244217,3.887373542
12,0,30,2,30.96883726,3.079271683
12,1,1,3,32.72571811,3.768221638
12,1,2,3,32.72571811,3.768221638
12,1,3,3,34.51371228,4.300122695
12,1,4,3,34.39423677,3.589244144
12,1,5,3,33.48130517,3.339280255
12,1,6,3,32.18485407,3.643969859
12,1,7,3,33.21136678,2.998193762
12,1,8,3,30.21291179,1.776962414
12,1,9,3,30.36183653,2.624026324
12,1,10,3,31.00630049,2.73306833
12,1,11,3,33.82072667,3.626251113
12,1,12,3,31.83208701,2.391298016
12,1,13,3,33.53151537,3.205584455
12,1,14,3,33.55142018,3.068994147
12,1,15,3,35.57426185,3.227600652
12,0,16,3,34.27892929,2.910298371
12,0,17,3,33.18381505,3.53032617
12,0,18,3,34.44129695,3.087633685
12,0,19,3,34.92402179,3.631712663
12,0,20,3,33.43968089,3.851919422
12,0,21,3,31.73851517,2.444577591
12,0,22,3,33.3699679,3.09636031
12,0,23,3,30.54631304,1.995190307
12,0,24,3,30.41975859,2.512643825
12,0,25,3,31.09710969,2.730473421
12,0,26,3,33.3991291,3.523736947
12,0,27,3,32.221245,4.071527835
12,0,28,3,34.43571527,3.493223273
12,0,29,3,32.53802411,3.56813587
12,0,30,3,34.84726291,3.312916519
12,1,1,4,33.07615452,3.279570067
12,1,2,4,33.07615452,3.279570067
12,1,3,4,35.76143905,3.996037331
12,1,4,4,35.23832222,3.523712454
12,1,5,4,33.55619548,3.636847126
12,1,6,4,34.42698094,3.62179446
12,1,7,4,35.47120453,3.174930678
12,1,8,4,31.88192024,2.843193633
12,1,9,4,32.39607586,3.368941931
12,1,10,4,32.84634646,3.480823008
12,1,11,4,36.48959668,2.809867741
12,1,12,4,33.98468149,3.524080734
12,1,13,4,36.24979515,1.769824392
12,1,14,4,35.40732502,2.967258207
12,1,15,4,37.17926357,1.530804613
12,0,16,4,33.81581393,3.001286071
12,0,17,4,33.80203192,3.646249932
12,0,18,4,35.47907479,3.306628461
12,0,19,4,35.33742453,3.773623248
12,0,20,4,34.33039667,4.094330334
12,0,21,4,34.29787536,3.400512371
12,0,22,4,35.38365774,3.119515382
12,0,23,4,31.64254264,2.383694012
12,0,24,4,31.45479363,3.381374418
12,0,25,4,32.67315752,3.275377894
12,0,26,4,35.9286717,2.721383516
12,0,27,4,33.38948744,4.072223805
12,0,28,4,36.80013016,2.515574724
12,0,29,4,34.99179714,3.305312138
12,0,30,4,37.31621749,1.351719278
12,1,1,5,33.50784724,3.229691533
12,1,2,5,33.50784724,3.229691533
12,1,3,5,35.85066763,3.842298134
12,1,4,5,35.33315025,3.553661429
12,1,5,5,34.01816666,3.422054727
12,1,6,5,34.82330339,3.4612406
12,1,7,5,35.91151103,2.716123822
12,1,8,5,32.55612212,2.371948911
12,1,9,5,33.05767957,3.523483255
12,1,10,5,33.61145975,3.287577667
12,1,11,5,36.42168983,2.549987436
12,1,12,5,34.90413556,3.411133234
12,1,13,5,36.53373998,1.696522938
12,1,14,5,36.15161625,3.154861389
12,1,15,5,37.10003584,2.040397194
12,0,16,5,34.13419881,2.86508608
12,0,17,5,34.13717643,3.67488226
12,0,18,5,35.80811126,2.976862298
12,0,19,5,35.61025572,3.743008113
12,0,20,5,35.42648744,3.891514544
12,0,21,5,34.465943,3.487333411
12,0,22,5,35.50861748,2.446965589
12,0,23,5,32.12783581,2.901768811
12,0,24,5,31.77824817,2.69118111
12,0,25,5,33.3158894,2.924550967
12,0,26,5,35.91307044,2.498167002
12,0,27,5,34.77674617,4.076707769
12,0,28,5,36.88615719,2.595599561
12,0,29,5,35.56303938,2.701849075
12,0,30,5,37.38264301,1.61981164
12,1,1,6,35.26841903,4.124044814
12,1,2,6,34.52523303,3.595516989
12,1,3,6,36.31462778,4.027221961
12,1,4,6,35.58665725,4.286101917
12,1,5,6,34.94346866,3.967151232
12,1,6,6,36.44094266,3.289866792
12,1,7,6,37.07500434,3.120676025
12,1,8,6,34.42603492,3.168786982
12,1,9,6,34.63628619,3.611397511
12,1,10,6,35.78634358,3.862727511
12,1,11,6,37.8347937,2.96609022
12,1,12,6,36.28345929,3.707008203
12,1,13,6,37.74529218,2.46383973
12,1,14,6,37.49730915,3.402215151
12,1,15,6,38.27586062,1.759551444
12,0,16,6,33.92079282,3.779900716
12,0,17,6,34.6931262,4.037904322
12,0,18,6,36.5808183,3.606134998
12,0,19,6,36.69822462,3.579757566
12,0,20,6,34.90828168,4.158095458
12,0,21,6,34.76886969,3.858609963
12,0,22,6,36.15162795,3.137396313
12,0,23,6,33.36730107,3.113256185
12,0,24,6,32.97329555,3.031723728
12,0,25,6,35.28779417,3.61108868
12,0,26,6,36.89525226,2.482017186
12,0,27,6,36.85427471,3.493625037
12,0,28,6,37.7065611,2.533011373
12,0,29,6,36.49965166,3.172235897
12,0,30,6,38.28860563,2.100589307
12,1,1,7,35.25014971,3.692201299
12,1,2,7,35.28360394,3.682505127
12,1,3,7,37.1456901,3.927931593
12,1,4,7,36.67146048,3.793272878
12,1,5,7,35.78806477,4.199312882
12,1,6,7,37.1565755,2.873128413
12,1,7,7,37.51711014,3.215216004
12,1,8,7,35.66251794,3.41930555
12,1,9,7,36.07001833,3.731140853
12,1,10,7,36.92809599,3.716949843
12,1,11,7,38.28777251,2.595521444
12,1,12,7,37.10238402,3.56376972
12,1,13,7,38.16016312,2.641858351
12,1,14,7,37.86561502,3.132734425
12,1,15,7,38.37489756,2.156964474
12,0,16,7,33.95629637,3.751038871
12,0,17,7,34.68625869,3.651641556
12,0,18,7,37.09946861,3.515137916
12,0,19,7,36.38113548,4.339087799
12,0,20,7,35.54250999,4.280475974
12,0,21,7,35.34323796,3.540186877
12,0,22,7,36.5693188,3.220814331
12,0,23,7,34.10051324,3.426761515
12,0,24,7,34.08490975,3.50687632
12,0,25,7,35.88741771,3.66943153
12,0,26,7,37.92254291,2.339451013
12,0,27,7,36.70293579,4.332990318
12,0,28,7,38.13613256,2.462382604
12,0,29,7,37.90495956,3.496346619
12,0,30,7,38.34437941,2.798386317
12,1,1,8,35.66264286,3.410649019
12,1,2,8,35.26026999,3.421824552
12,1,3,8,37.41306036,3.763636604
12,1,4,8,36.31038253,4.105762655
12,1,5,8,36.3661749,4.465253365
12,1,6,8,37.22210135,3.202017508
12,1,7,8,37.58763889,2.497985817
12,1,8,8,36.18719997,2.959508731
12,1,9,8,36.74655628,3.362587963
12,1,10,8,37.10349316,3.323989273
12,1,11,8,38.20395488,2.598375548
12,1,12,8,37.18437398,3.413996693
12,1,13,8,38.44952823,1.792100722
12,1,14,8,38.07644821,2.689224251
12,1,15,8,38.47179557,1.910272352
12,0,16,8,34.12686007,3.470757366
12,0,17,8,35.11915105,4.047679332
12,0,18,8,36.97097376,3.503233237
12,0,19,8,36.61925185,4.033825113
12,0,20,8,35.76253383,4.333977484
12,0,21,8,36.07576911,3.208967277
12,0,22,8,36.49226993,2.615224591
12,0,23,8,34.75045987,2.913136612
12,0,24,8,34.48756304,2.802023385
12,0,25,8,36.23729157,3.563402677
12,0,26,8,37.87533928,2.093829524
12,0,27,8,36.99627582,4.132437814
12,0,28,8,38.31677255,1.918543282
12,0,29,8,37.96243349,3.056551672
12,0,30,8,38.63601651,2.356493449
12,1,1,9,35.61683866,3.164061005
12,1,2,9,36.03394986,3.662581868
12,1,3,9,37.74060715,3.44193941
12,1,4,9,36.50752442,4.100545612
12,1,5,9,37.58141299,2.830238113
12,1,6,9,37.80146329,2.504742809
12,1,7,9,36.89037187,2.922298093
12,1,8,9,36.76854633,3.286628036
12,1,9,9,37.24128376,3.356042515
12,1,10,9,37.7820926,2.995041615
12,1,11,9,38.41171803,2.519967488
12,1,12,9,37.9446173,3.219027721
12,1,13,9,38.47525058,2.19220701
12,1,14,9,38.45256199,2.266158322
12,1,15,9,38.64539054,1.830906408
12,0,16,9,34.62421324,2.974966778
12,0,17,9,35.6463481,3.805733491
12,0,18,9,37.59697371,3.288587862
12,0,19,9,36.98327682,3.870482871
12,0,20,9,36.31703618,4.466789383
12,0,21,9,36.74082028,2.921425126
12,0,22,9,37.05414082,2.306748587
12,0,23,9,35.06954014,2.450117104
12,0,24,9,35.16200669,3.190699261
12,0,25,9,36.9674662,3.180106534
12,0,26,9,38.11960352,1.635465257
12,0,27,9,37.47603302,3.792117429
12,0,28,9,38.45901286,2.166257544
12,0,29,9,38.43902583,2.987215887
12,0,30,9,38.6939432,2.373156916
12,1,1,10,36.07651682,3.127784921
12,1,2,10,36.45611208,3.859239225
12,1,3,10,38.18110493,3.441930146
12,1,4,10,37.20045457,3.931695433
12,1,5,10,37.12450538,4.010893131
12,1,6,10,37.93107709,2.533767064
12,1,7,10,38.09132334,2.143743904
12,1,8,10,37.65089117,3.118984518
12,1,9,10,37.92819495,3.299023564
12,1,10,10,38.34765421,2.583205681
12,1,11,10,38.77400905,2.518112593
12,1,12,10,38.50043211,2.749198943
12,1,13,10,38.75188869,2.050003335
12,1,14,10,38.76875562,1.821302904
12,1,15,10,38.99312265,1.991057665
12,0,16,10,35.17232931,3.16772109
12,0,17,10,35.85285107,3.620553564
12,0,18,10,37.77525259,3.267378486
12,0,19,10,37.16652687,4.032537117
12,0,20,10,36.68776219,4.319506142
12,0,21,10,36.74807098,2.816526438
12,0,22,10,37.2753376,2.286698659
12,0,23,10,36.02191794,3.104425042
12,0,24,10,35.87975555,2.664743986
12,0,25,10,37.52406391,2.946641606
12,0,26,10,38.34256144,2.099534189
12,0,27,10,37.80717859,3.59937748
12,0,28,10,38.65794419,2.329878327
12,0,29,10,38.70629501,2.70804207
12,0,30,10,38.98292889,1.956763242
12,1,1,11,35.92988962,3.036184674
12,1,2,11,36.17273466,3.078747562
12,1,3,11,38.37678725,3.18818429
12,1,4,11,37.36594119,3.848243729
12,1,5,11,37.26517978,4.01014609
12,1,6,11,37.99253083,2.652127636
12,1,7,11,38.24007418,1.990774961
12,1,8,11,37.91630983,2.674461752
12,1,9,11,38.17751617,3.382575864
12,1,10,11,38.43845431,1.827417211
12,1,11,11,39.01942525,2.673993665
12,1,12,11,38.71274313,2.749826877
12,1,13,11,38.96252753,2.302017785
12,1,14,11,38.792401,1.435198768
12,1,15,11,39.11296125,2.128930875
12,0,16,11,35.09713573,3.028750562
12,0,17,11,35.90393981,3.484722638
12,0,18,11,38.17541947,3.283092776
12,0,19,11,37.20065861,4.003878864
12,0,20,11,37.08849858,4.347212731
12,0,21,11,36.9005396,2.948794697
12,0,22,11,37.61844185,1.907862347
12,0,23,11,36.68346814,3.187596362
12,0,24,11,36.75600761,2.892658322
12,0,25,11,37.99436546,2.932182444
12,0,26,11,38.57761838,1.571837445
12,0,27,11,38.13339975,3.271450636
12,0,28,11,38.6306435,2.376130841
12,0,29,11,38.87890984,2.496835949
12,0,30,11,39.1015563,2.186185655
12,1,1,12,36.11320395,3.053896485
12,1,2,12,36.48933128,3.451783707
12,1,3,12,38.22586503,2.76537909
12,1,4,12,37.46595396,3.867728507
12,1,5,12,37.43825676,4.11908266
12,1,6,12,37.78902301,2.612161373
12,1,7,12,37.58765422,2.889097283
12,1,8,12,37.99573927,2.787294706
12,1,9,12,38.06627781,2.901595213
12,1,10,12,38.50591005,1.410380242
12,1,11,12,38.60616876,2.040735542
12,1,12,12,38.55418033,2.063454074
12,1,13,12,38.60444714,1.963551618
12,1,14,12,38.75533313,1.580621854
12,1,15,12,38.46522462,2.4547613
12,0,16,12,35.17218935,3.126007803
12,0,17,12,36.00211659,3.281978115
12,0,18,12,37.94052014,2.964735263
12,0,19,12,37.33454913,3.901112066
12,0,20,12,36.9322324,4.190001816
12,0,21,12,36.82666733,2.547759581
12,0,22,12,37.22230385,1.921182237
12,0,23,12,36.71988885,3.081183728
12,0,24,12,36.50677498,2.733185652
12,0,25,12,37.70416209,2.477273877
12,0,26,12,37.97111708,2.125507546
12,0,27,12,38.06730057,2.864585772
12,0,28,12,37.99132287,2.658093593
12,0,29,12,38.52022694,2.24873699
12,0,30,12,38.42614988,2.196163221
12,1,1,13,36.3113609,3.377009735
12,1,2,13,36.86226652,3.456491267
12,1,3,13,38.20056628,2.526655817
12,1,4,13,37.74821982,3.510874388
12,1,5,13,37.69867598,3.99510201
12,1,6,13,37.71937135,2.626009907
12,1,7,13,37.77103121,2.223856726
12,1,8,13,37.95582519,2.632043427
12,1,9,13,37.81918468,3.261176537
12,1,10,13,38.52238886,1.689982029
12,1,11,13,38.43262603,2.286789325
12,1,12,13,38.47935075,2.070986041
12,1,13,13,38.52613974,1.727493673
12,1,14,13,38.47813749,1.506010246
12,1,15,13,38.13234222,2.316270737
12,0,16,13,35.16312203,3.005420709
12,0,17,13,36.28634353,3.646763532
12,0,18,13,37.96821228,2.325740897
12,0,19,13,37.25593542,3.741233633
12,0,20,13,36.93848491,4.083907797
12,0,21,13,37.00342162,2.767828145
12,0,22,13,37.21354286,1.957732102
12,0,23,13,36.60300772,2.778998473
12,0,24,13,36.65856503,2.793254222
12,0,25,13,37.89791573,2.178609308
12,0,26,13,37.91436022,1.976693564
12,0,27,13,38.15554202,2.384237818
12,0,28,13,37.77003862,2.866460797
12,0,29,13,38.41514409,2.456890495
12,0,30,13,38.10399176,2.319709794
12,1,1,14,36.07764775,3.150693541
12,1,2,14,37.16302603,3.115552001
12,1,3,14,38.29633014,2.416953873
12,1,4,14,37.92841649,3.333713037
12,1,5,14,37.91905879,3.590034467
12,1,6,14,37.61452469,2.979418867
