35.01261514,34.66695268,34.65997161,34.81388644,34.40540694
35.31449211,34.96093375,35.13391167,35.00494637,34.78559306
35.71521451,35.58734069,35.67076656,35.61132177,35.20509148
36.33836593,36.32743849,36.32210095,36.24551104,35.8897918
36.00482019,36.13484543,36.23680757,36.15716088,35.51470978
36.06837539,36.20230599,36.09305994,36.01669716,35.41555521
36.64380045,36.53989905,36.60015142,36.51961514,36.40735828
36.35212925,36.33925237,36.27142587,36.29612934,35.98595238
36.28927438,36.41039432,36.432653,36.31955521,36.09447619
36.88026077,36.87637855,36.82837224,36.76270662,36.56238095
35.40700454,35.04051104,35.22722082,35.19204101,34.96560317
36.48696825,36.44615457,36.42580126,36.41586435,36.18809297
36.67324263,36.65369716,36.63956467,36.64394006,36.46065079
36.66236281,36.60735962,36.62397792,36.69426183,36.55744218
36.79217914,36.67667508,36.65864353,36.74605047,36.5785102
36.33303175,36.14697792,36.13131546,36.2654795,36.01180272
37.15621315,37.05004101,37.11391483,37.07344795,36.92715646
36.65002268,36.45855836,36.52040063,36.48876972,36.40944898
35.98169161,35.9964795,35.90437539,35.94410726,35.76051474
36.29019048,36.2810694,36.10670032,36.13428391,36.0384059
36.59199093,36.55403155,36.51234385,36.56849842,36.44521995
