30.06511565,32.30524263,32.25653061,31.98064172,31.41928118
33.01276644,32.26080272,32.1854898,31.9215873,31.45048753
32.68149433,32.03044444,31.935322,31.68146939,31.39368707
32.52094331,31.7655941,31.72434921,31.18245351,30.60848753
32.50600454,31.66348299,31.37568934,30.91410658,30.04114286
32.32075283,31.56322449,31.51367347,30.93933333,30.51697959
32.0819161,31.36213152,31.2025034,30.86817007,30.26887755
31.23892517,30.71704082,30.37704989,29.89223356,29.07910884
32.13027211,31.49870295,31.29433787,30.68528571,30.20143537
32.97568707,32.43510204,32.31698186,31.84806349,31.17852834
33.20181633,32.77340816,32.42549887,32.47090476,31.95597279
33.61874603,33.38350113,33.17077778,32.7564127,32.14446485
32.75060317,32.51522222,32.39848526,31.92142177,31.28100227
32.49892517,32.29531973,32.14914512,31.65840363,31.04136735
31.99527211,31.10313832,30.97510204,30.2740839,29.60268707
31.56640816,30.88769615,31.01240363,30.35932653,29.61070068
31.49090023,30.7840907,30.70010884,30.60388435,29.87480045
32.57761224,31.88279592,31.37468481,31.60739909,30.72384354
32.76658503,31.75390023,31.28456916,31.8270839,31.0400907
32.91761224,32.40931973,31.93844898,32.1466576,31.41484354
32.91761224,32.40931973,31.93844898,32.1466576,31.41484354
